time,task_id,duration,cpu
1848450900954,200071-107,1848004310581,0.002552
2138662655047,1864866224-1443,2111425546194,0.007919
2509239843474,1864866224-1444,2495810950975,0.007919
1849208929678,200071-141,1848926974249,0.018219
1715941991599,1864866224-1424,1453152564440,0.007919
1849804229712,200071-147,1849218487006,0.008011
1715913074928,1864866224-1395,502699482545,0.007919
2138662655047,1864866224-1398,909989543542,0.007919
2407670275481,4422661762-0,2407667989417,0.030365
2411001530251,4422663195-946,2410486255838,0.029053
2599336058440,4291299690-0,2591343407556,0.001497
2452410778933,200071-156,2451980840467,0.025726
1715915298845,1864866224-1401,1707285069381,0.007919
2424920060714,4291299688-0,2406193519493,0.000352
1715917613747,1864866224-1402,1701635893526,0.007919
1494039883266,4248527272-0,1476178421714,0.003696
2617239913002,1864866224-1403,2578347381694,0.007919
2487639851440,1864866224-1404,2461780060476,0.007919
1848958133778,200071-155,1848644890455,0.003960
2034039842947,1864866224-1406,2010963007338,0.007919
2509239843474,1864866224-1411,2506810915286,0.007919
2552440618524,1864866224-1423,2523875972870,0.007919
2263083487256,4223505929-0,2263081477240,0.008362
2651952488993,200071-149,2651414264720,0.008713
1715933832192,1864866224-1417,1704285106061,0.007919
2566351313588,4223506112-0,2544183688712,0.008194
2422839903419,1864866224-1416,2390049166632,0.007919
2073781260939,1864866224-1446,2069268394613,0.007919
2509239843474,1864866224-1415,2490488356057,0.007919
2314839845868,1864866224-1413,2278673350881,0.007919
1848524145454,200071-150,1848399670106,0.035217
1848638954372,200071-151,1848264357562,0.055054
2420338818783,200071-152,2420120801301,0.004051
1715928886539,1864866224-1412,1702864537215,0.007919
2005283340786,4227039003-0,1986524727043,0.047485
1715931872546,1864866224-1414,1688819270210,0.007919
2407891797117,4422661762-3,2407824721038,0.030365
2336440004543,1864866224-1448,2291146494710,0.007919
2138662655047,1864866224-1453,2091794003802,0.007919
1716033131950,1864866224-1510,1699845871374,0.007919
2299290651457,1864866224-1514,2272405530065,0.007919
2638839843317,1864866224-1515,2560156591726,0.007919
1716043128809,1864866224-1518,1623837111069,0.007919
2422839903419,1864866224-1520,2392849995267,0.007919
2345068913462,15671199-4,2344899975685,0.002026
2342517740671,15671199-1,2326036659541,0.006432
2341240967518,15671199-0,2333310166303,0.016205
2163639858807,1864866224-1523,2160470532966,0.007919
1990839854014,1864866224-1525,258395322780,0.007919
2314839845868,1864866224-1527,2299165768899,0.007919
1716054250002,1864866224-1529,157236733292,0.007919
2260913059512,8229033-2,2213106065699,0.002819
2638839843317,1864866224-1509,2615738299533,0.007919
2260818931214,8229033-1,2239673716610,0.002201
2410994917132,4422663195-954,2410827035407,0.029053
2469395567297,8227452-7,2469388495916,0.009155
2530840337845,1864866224-1533,2497277823358,0.007919
2660439848681,1864866224-1535,2639499086917,0.007919
2163639858807,1864866224-1536,2144782515528,0.007919
1716062612808,1864866224-1538,1707474807382,0.007919
2335257406527,1864866224-1539,2291670869294,0.007919
2012439841710,1864866224-1540,1985911530713,0.007919
1716063748804,1864866224-1541,1687480342944,0.007919
1716063834630,1864866224-1542,1714330315959,0.007919
1716068546940,1864866224-1546,1679672373595,0.007919
2617239913002,1864866224-1547,2592578933222,0.007919
2595639843116,1864866224-1552,2573442232587,0.007919
2638839843317,1864866224-1554,2611398830106,0.007919
2260085240927,8229033-0,2257273131228,0.005196
1716029115138,1864866224-1506,1715919939993,0.007919
2660439848681,1864866224-1502,2624534216640,0.007919
2142039849438,1864866224-1501,1359682031581,0.007919
1848487566783,200071-106,1848192958844,0.010483
2142039849438,1864866224-1455,2130916627073,0.007919
1715973964462,1864866224-1456,1704531645988,0.007919
2530840337845,1864866224-1458,2490440831812,0.007919
1715980548757,1864866224-1460,1695798574800,0.007919
9223372036854775807,1864866224-1461,2660860389534,0.007919
1715990191399,1864866224-1467,1700037742397,0.007919
1969239850552,1864866224-1468,1930705398911,0.007919
9223372036854775807,1864866224-1469,2437796624547,0.007919
2336440004543,1864866224-1470,1819964302593,0.007919
2142039849438,1864866224-1471,2117878117957,0.007919
2346649261046,200071-105,2346467794279,0.006432
2166364573800,200071-101,2166271221591,0.002552
2151578105713,200071-100,2151505041907,0.003521
2617239913002,1864866224-1475,2596122269427,0.007919
2055639858044,1864866224-1476,1854675644887,0.007919
2422839903419,1864866224-1498,2375373989218,0.007919
2574039840161,1864866224-1497,2527040830464,0.007919
1716017696687,1864866224-1495,1704093700541,0.007919
1716015751436,1864866224-1492,1716015600630,0.007919
2422839903419,1864866224-1491,2392298879342,0.007919
1850122814694,16889404-0,1850119725092,0.003609
9223372036854775807,1864866224-1452,2664902855820,0.007919
1716010668562,1864866224-1487,1699823034500,0.007919
1716003696206,1864866224-1484,1697224094696,0.007919
2593582714103,1864866224-1483,2577070552877,0.007919
2595639843116,1864866224-1482,2432824502417,0.007919
1716000980828,1864866224-1481,1183901599760,0.007919
2411050683046,4422663195-952,2410818056919,0.029053
2422839903419,1864866224-1486,2388585742809,0.007919
1715909134592,1864866224-1393,783493646701,0.007919
1715907930255,1864866224-1391,1680046562720,0.007919
1715777102765,1864866224-1266,1667335414960,0.007919
2410971305449,4422663195-939,2410725345953,0.029053
2409239487899,200071-206,2408896515260,0.002026
2422839903419,1864866224-1270,2403318011395,0.007919
1715785509140,1864866224-1272,1697395260010,0.007919
2401239878017,1864866224-1282,1489850791844,0.007919
2509239843474,1864866224-1285,2489039195825,0.007919
2358039842052,1864866224-1287,2352780949950,0.007919
2634069263290,4552188468-4,2542006446098,0.017609
2250039893929,1864866224-1289,2243333970920,0.007919
2444439878052,4552188468-3,2401502575721,0.017609
2073781260939,1864866224-1291,2062550615636,0.007919
2269033380772,200071-207,2268703834566,0.002026
1715809955508,1864866224-1293,264996680733,0.007919
2336440004543,1864866224-1295,2327870741475,0.007919
1715810844530,1864866224-1296,1704323688026,0.007919
2075781198887,200071-204,2075690061953,0.005280
2293239841388,4552188468-2,2223948134773,0.017609
2305585860698,200071-203,2305564496646,0.008102
2250039893929,1864866224-1301,2168466726654,0.007919
2574039840161,4552188468-1,1896988845107,0.017609
1849190461106,200071-199,1849131902307,0.001497
1715816448773,1864866224-1302,1699027106056,0.007919
1850179445761,200071-198,1850175804776,0.005989
2444439878051,1864866224-1306,2424641554956,0.007919
2228439842875,1864866224-1310,2205004735795,0.007919
2314839845868,1864866224-1312,2289756905822,0.007919
2072826161127,1864866224-1294,2067683647582,0.007919
2463723197642,200071-213,2463613847779,0.030731
2329793562291,200071-216,2329707863867,0.003696
2613891952394,200071-218,2613509620576,0.012955
2507604565925,4552188629-3,2497683797031,0.017609
2336440004543,1864866224-1235,2284270478279,0.007919
1715750014211,1864866224-1237,1709602418454,0.007919
2660439848681,1864866224-1238,2621123106053,0.007919
2617239913002,1864866224-1240,2582090641834,0.007919
2250039893929,1864866224-1241,2239879284369,0.007919
2055639858044,1864866224-1244,2026550175006,0.007919
2507388408125,4552188629-2,2488071817142,0.017609
2422839903419,1864866224-1245,2402420747009,0.007919
1715758792093,1864866224-1246,1681162658870,0.007919
2358039842052,1864866224-1247,2078062503249,0.007919
2358039842052,1864866224-1248,2321706631053,0.007919
2185239879774,1864866224-1249,2179375671660,0.007919
1715764840439,1864866224-1251,1715764623343,0.007919
1715760645173,1864866224-1252,1715627338587,0.007919
2185239879774,1864866224-1254,1008072133272,0.007919
2563524386277,4552188629-1,2534920423997,0.017609
2336440004543,4552188468-7,2568663115944,0.017609
1715776016110,1864866224-1265,1715775853420,0.007919
1159669699503,4552188468-8,2493178161738,0.017609
1715775567331,1864866224-1264,1668540082487,0.007919
1715771994234,1864866224-1260,1701585539068,0.007919
1848241077661,200071-223,1848156588651,0.009949
1990839854014,1864866224-1318,1971339047002,0.007919
2482083636923,200071-224,2481667983493,0.013214
1948828576023,200071-226,1948727213551,0.008545
1715769615047,1864866224-1255,1715417022525,0.007919
2506761449185,4552188629-0,2497763458984,0.017609
2250039893929,1864866224-1321,2241754812770,0.007919
2401239878017,1864866224-1322,2372530874442,0.007919
435639863883,4428463595-4,422733888323,0.000352
1848675520634,200071-164,1848675286368,0.008194
2358039842052,1864866224-1361,2318236209902,0.007919
2422839903419,1864866224-1364,1037840479055,0.007919
2408514967747,4422663195-7,2408156153644,0.029053
2487630830377,4422663195-6,2487154916248,0.029053
2617239913002,1864866224-1366,2498553060674,0.007919
2163639858807,1864866224-1368,2127805527786,0.007919
1715886951769,1864866224-1369,0,0.007919
2530840337845,1864866224-1371,2478431171300,0.007919
1715891210976,1864866224-1374,1667888161041,0.007919
1715892657516,1864866224-1376,1684792231671,0.007919
1715896302626,1864866224-1379,1682225602157,0.007919
2487629498677,4422661762-6,2487471672113,0.030365
2573685327649,200071-158,2573333086131,0.003960
2138662655047,1864866224-1388,2072316508595,0.007919
1849926508861,200071-159,1849748459654,0.003433
2670956402376,1864866224-1385,2606749705571,0.007919
2495115811922,200071-160,2494793095904,0.035156
2509239843474,1864866224-1358,2501665733353,0.007919
1715902566579,1864866224-1384,1220473547544,0.007919
1715898611750,1864866224-1382,848280794043,0.007919
2407467963779,4422661783-1,2407461599377,0.014969
1847815743896,200071-161,1847759310753,0.012070
1715898263600,1864866224-1381,1663454666684,0.007919
1715897222813,1864866224-1380,1695325046960,0.007919
2336440004543,1864866224-1558,2294200228792,0.007919
2144185671324,200071-168,2144097397069,0.011322
2055639858044,1864866224-1356,2029694377330,0.007919
1847741574023,200071-197,1847645242003,0.004753
2660439848681,1864866224-1323,2618614417276,0.007919
1715837971584,1864866224-1325,1710378835387,0.007919
2422839903418,4428463595-2,2408667766217,0.000352
1849450059925,200071-194,1849172130007,0.005669
1715845666920,1864866224-1327,1699674419626,0.007919
1848020607698,200071-191,1847942819493,0.004051
1947639840605,1864866224-1328,1933386438681,0.007919
2136664159652,200071-189,2136242788113,0.012146
2530840337845,4428463595-1,2506674539960,0.000352
2314839845868,1864866224-1329,1687899309553,0.007919
2314839845868,1864866224-1330,2303864769471,0.007919
2442833304967,200071-188,2442700468992,0.012497
2613923749838,4422663195-943,2613604723282,0.029053
2454885908855,200071-183,2454778044318,0.008270
1849640081906,200071-180,1849544905474,0.008194
2044581363892,200071-178,2044167534744,0.007393
2660439848681,1864866224-1354,2611493548836,0.007919
2401239878017,1864866224-1352,2370344488921,0.007919
1848821529984,200071-171,1848810821088,0.004845
1848821231548,200071-175,1848467431279,0.002464
2552440618524,1864866224-1351,2493361228205,0.007919
2407260909534,4422675116-0,2407159670385,0.014526
2408500745761,4422663195-8,2407482692987,0.029053
2657540571020,200071-176,2657170888491,0.003696
1969239850552,1864866224-1343,1945931484509,0.007919
2401239878017,1864866224-1342,2371274001208,0.007919
1715856511061,1864866224-1340,1715856189453,0.007919
1969239850552,1864866224-1339,1949706583135,0.007919
2250039893929,1864866224-1336,2229671554989,0.007919
2073781260939,1864866224-1333,2041444787130,0.007919
1969239850552,1864866224-1345,1942667221910,0.007919
2574039840161,1864866224-1234,2527358963911,0.007919
2574039840161,8227452-5,2562091428237,0.004051
2402553981485,1864866224-1567,2371508368041,0.007919
2450262284061,4422661762-1044,2450153062073,0.030365
2380716592007,786925-61,2380294877587,0.014175
2411220752694,4422661762-1045,2411220270545,0.030365
2411220427866,4422661762-1046,2411212281986,0.030365
2411221664309,4422661762-1048,2395082441290,0.030365
2411221664325,4422661762-1049,2411220185646,0.030365
2411523584898,4422661762-1051,2411186522724,0.030365
2645871973378,4422661762-1054,2645526080086,0.030365
2472958809547,4220347708-0,2472724073406,0.001619
2509427895062,786925-60,2509015933034,0.008194
2411554134265,4422661762-1056,2411237028605,0.030365
2622210231192,4422661762-1063,2622076177112,0.030365
2411255759876,4422661762-1064,2411254254080,0.030365
2411283177911,4422661762-1067,2411263270238,0.030365
2411196920695,4422661762-1043,2411130132976,0.030365
2411351550722,4422661762-1068,2411216208915,0.030365
2411291252779,4422661762-1071,2411261966913,0.030365
2531938474215,4422661762-1072,2531635536210,0.030365
2503130425965,4422661762-1075,2502711224179,0.030365
2497115886853,4422661762-1076,2496971345239,0.030365
2411354316683,4422661762-1077,2411316936649,0.030365
2411315031276,4422661762-1081,2411310885003,0.030365
2380814829439,786925-58,2380727928046,0.008194
2536573544133,786925-54,2536391441340,0.012863
2542041140779,4422661762-1083,2541976004075,0.030365
2411345762830,4422661762-1087,2411345167335,0.030365
2579004943817,4422663195-968,2578764418438,0.029053
2411099927864,4422663195-969,2410893974103,0.029053
2575958351637,4422661762-1090,2575921455492,0.030365
2411357119330,4422661762-1091,2411302162842,0.030365
2411351717249,4422661762-1070,2411283483799,0.030365
2661671735846,4220347708-1,2656845683197,0.001619
2411209210653,4422661762-1042,2411134103594,0.030365
2411216656741,4422661762-1041,2411134002795,0.030365
1716278557708,1864866224-1750,1710134724615,0.007919
1716278941149,1864866224-1752,1685652978342,0.007919
2401239878017,1864866224-1754,2375017522786,0.007919
2487639851440,1864866224-1757,2455317174535,0.007919
2638839843317,1864866224-1759,2602819366285,0.007919
2163639858807,1864866224-1761,2121875896217,0.007919
2228439842875,1864866224-1763,2207717036493,0.007919
1716294822045,1864866224-1767,1688147461927,0.007919
2336440004543,1864866224-1770,2319074095324,0.007919
2411125126042,4422661762-1001,2411116197003,0.030365
2472961266594,4220347708-2,2472461494557,0.001619
2613594010994,4422661762-1002,2613566283417,0.030365
2411268594787,4422661762-1003,2411115362147,0.030365
2411145368904,4422661762-1006,2411143236894,0.030365
2411145240410,4422661762-1007,2410994420876,0.030365
2411205881538,4422661762-1011,2411072426300,0.030365
2630384872309,4422661762-1012,2630096122571,0.030365
2510464701182,4422661762-1038,2510376628667,0.030365
2411240426292,4422661762-1036,2411178187336,0.030365
2548501405941,4422661762-1035,2548476779754,0.030365
2411257583669,4422661762-1033,2411169028888,0.030365
2411248846229,4422661762-1032,2411124429980,0.030365
2489844405945,4422661762-1031,2489654059790,0.030365
2411361085394,4422661762-1093,2411342590990,0.030365
2411178483705,4422661762-1030,2410854993220,0.030365
2411469247433,4422661762-1022,2411101709361,0.030365
2484741697309,4422661762-1021,2484528863552,0.030365
2384633634427,786925-63,2384592087667,0.006073
2643860096337,4422661762-1016,2643819475200,0.030365
2573873049631,4422661762-1014,2573793024590,0.030365
2411144929302,4422661762-1013,2411135395502,0.030365
2661475957884,4422661762-1029,2661400344033,0.030365
